278,39.01,39.75,39.96
279,39.10,41.06,41.18
280,39.01,39.77,39.86
281,39.86,41.52,41.74
282,38.92,39.77,39.86
283,39.11,40.85,40.98
284,38.82,39.73,39.84
285,40.01,41.36,41.63
286,38.87,39.75,39.92
287,39.11,40.56,40.75
288,38.98,39.66,39.80
289,39.91,41.40,41.65
290,39.06,39.70,39.83
291,39.18,40.92,41.00
292,38.77,39.65,39.72
293,39.90,41.22,41.40
294,38.60,39.84,39.91
295,38.98,40.25,40.45
296,38.52,39.69,39.76
297,39.87,41.25,41.52
298,39.05,40.24,40.50
299,38.36,39.61,39.73
300,39.80,41.20,41.39
