timestamp,cpu_percent,memory_mb,memory_percent
2026-01-27 20:35:04.668,714,53.57,0.3
2026-01-27 20:35:04.758,713,53.57,0.3
2026-01-27 20:35:04.851,714,53.57,0.3
2026-01-27 20:35:04.943,714,53.57,0.3
2026-01-27 20:35:05.033,714,53.57,0.3
2026-01-27 20:35:05.124,714,53.57,0.3
2026-01-27 20:35:05.217,714,53.57,0.3
2026-01-27 20:35:05.312,714,53.57,0.3
2026-01-27 20:35:05.404,714,53.57,0.3
2026-01-27 20:35:05.499,714,53.57,0.3
2026-01-27 20:35:05.599,714,53.57,0.3
2026-01-27 20:35:05.693,714,53.57,0.3
2026-01-27 20:35:05.787,715,53.57,0.3
2026-01-27 20:35:05.880,715,53.58,0.3
2026-01-27 20:35:05.969,715,53.58,0.3
2026-01-27 20:35:06.059,716,53.58,0.3
2026-01-27 20:35:06.155,715,53.58,0.3
2026-01-27 20:35:06.247,715,53.58,0.3
2026-01-27 20:35:06.336,715,53.58,0.3
2026-01-27 20:35:06.428,716,53.58,0.3
2026-01-27 20:35:06.520,716,53.58,0.3
2026-01-27 20:35:06.613,716,53.58,0.3
2026-01-27 20:35:06.719,716,53.59,0.3
2026-01-27 20:35:06.811,716,53.59,0.3
2026-01-27 20:35:06.899,717,53.59,0.3
2026-01-27 20:35:06.990,716,53.59,0.3
2026-01-27 20:35:07.089,716,53.59,0.3
2026-01-27 20:35:07.185,716,53.59,0.3
2026-01-27 20:35:07.287,717,53.59,0.3
2026-01-27 20:35:07.384,717,53.59,0.3
2026-01-27 20:35:07.475,717,53.59,0.3
2026-01-27 20:35:07.569,716,53.59,0.3
2026-01-27 20:35:07.643,716,53.59,0.3
2026-01-27 20:35:07.687,716,53.59,0.3
2026-01-27 20:35:07.718,716,53.59,0.3
2026-01-27 20:35:07.754,716,53.59,0.3
2026-01-27 20:35:07.785,716,53.59,0.3
2026-01-27 20:35:07.819,717,53.59,0.3
2026-01-27 20:35:07.853,717,53.59,0.3
2026-01-27 20:35:07.887,717,53.59,0.3
2026-01-27 20:35:07.922,717,53.59,0.3
2026-01-27 20:35:07.957,718,53.59,0.3
2026-01-27 20:35:07.990,717,53.59,0.3
2026-01-27 20:35:08.024,718,53.59,0.3
2026-01-27 20:35:08.058,717,53.59,0.3
2026-01-27 20:35:08.095,717,53.59,0.3
2026-01-27 20:35:08.131,717,53.59,0.3
2026-01-27 20:35:08.165,718,53.59,0.3
2026-01-27 20:35:08.199,718,53.59,0.3
2026-01-27 20:35:08.238,718,53.59,0.3
2026-01-27 20:35:08.272,718,53.59,0.3
2026-01-27 20:35:08.307,718,53.60,0.3
2026-01-27 20:35:08.339,718,53.60,0.3
2026-01-27 20:35:08.373,718,53.60,0.3
2026-01-27 20:35:08.406,718,53.60,0.3
2026-01-27 20:35:08.441,718,53.60,0.3
2026-01-27 20:35:08.479,718,53.60,0.3
2026-01-27 20:35:08.513,718,53.60,0.3
2026-01-27 20:35:08.547,718,53.60,0.3
2026-01-27 20:35:08.579,718,53.60,0.3
2026-01-27 20:35:08.611,718,53.60,0.3
2026-01-27 20:35:08.643,718,53.60,0.3
2026-01-27 20:35:08.681,718,53.60,0.3
2026-01-27 20:35:08.714,718,53.60,0.3
2026-01-27 20:35:08.753,718,53.60,0.3
2026-01-27 20:35:08.785,718,53.60,0.3
2026-01-27 20:35:08.818,719,53.60,0.3
2026-01-27 20:35:08.852,719,53.60,0.3
2026-01-27 20:35:08.889,719,53.60,0.3
2026-01-27 20:35:08.922,719,53.60,0.3
2026-01-27 20:35:08.955,719,53.60,0.3
2026-01-27 20:35:08.988,719,53.60,0.3
2026-01-27 20:35:09.021,719,53.60,0.3
2026-01-27 20:35:09.057,719,53.60,0.3
2026-01-27 20:35:09.093,719,53.60,0.3
2026-01-27 20:35:09.128,720,53.60,0.3
2026-01-27 20:35:09.165,719,53.61,0.3
2026-01-27 20:35:09.202,720,53.61,0.3
2026-01-27 20:35:09.235,719,53.61,0.3
2026-01-27 20:35:09.267,720,53.61,0.3
2026-01-27 20:35:09.301,719,53.61,0.3
2026-01-27 20:35:09.336,720,53.61,0.3
2026-01-27 20:35:09.369,720,53.61,0.3
2026-01-27 20:35:09.402,719,53.61,0.3
2026-01-27 20:35:09.435,719,53.61,0.3
2026-01-27 20:35:09.470,720,53.61,0.3
2026-01-27 20:35:09.512,720,53.61,0.3
2026-01-27 20:35:09.546,720,53.61,0.3
2026-01-27 20:35:09.580,720,53.61,0.3
2026-01-27 20:35:09.612,720,53.63,0.3
2026-01-27 20:35:09.646,720,53.63,0.3
2026-01-27 20:35:09.681,720,53.63,0.3
2026-01-27 20:35:09.715,720,53.63,0.3
2026-01-27 20:35:09.748,721,53.63,0.3
2026-01-27 20:35:09.784,721,53.63,0.3
2026-01-27 20:35:09.819,721,53.63,0.3
2026-01-27 20:35:09.858,721,53.63,0.3
2026-01-27 20:35:09.896,722,53.63,0.3
2026-01-27 20:35:09.934,722,53.64,0.3
2026-01-27 20:35:09.968,722,53.65,0.3
2026-01-27 20:35:10.005,722,53.65,0.3
2026-01-27 20:35:10.038,722,53.65,0.3
2026-01-27 20:35:10.072,722,53.65,0.3
2026-01-27 20:35:10.105,722,53.65,0.3
2026-01-27 20:35:10.144,722,53.65,0.3
2026-01-27 20:35:10.180,723,53.65,0.3
2026-01-27 20:35:10.215,723,53.71,0.3
